Legal Entity,Deal Name,Deal Currency,Position,Issuer Name,Issuer Currency,Security Name,Security ID,Security Currency,Security Type,Secondary Security Identifier,,,,,,,
No Legal Entity,Pavo Renewables Inc. - USD,USD,Pavo Renewables Inc. (Pavo Renewables (Funding Loan)),Pavo Renewables Inc.,USD,Pavo Renewables Inc. (Pavo Renewables (Funding Loan)),15619,USD,Funding loan,,,,,,,,
No Legal Entity,Diphda Solar DevCo II LLC - USD,USD,Diphda Solar DevCo II LLC (Diphda Solar II (Funding Loan)),Diphda Solar DevCo II LLC,USD,Diphda Solar DevCo II LLC (Diphda Solar II (Funding Loan)),15025,USD,Funding loan,,,,,,,,
No Legal Entity,"Vantle Resource Technologies - California, LLC",USD,"Vantle Resource Technologies - California, LLC (Arete (Funding Loan))","Vantle Resource Technologies - California, LLC",USD,"Vantle Resource Technologies - California, LLC (Arete (Funding Loan))",14797,USD,Funding loan,,,,,,,,
No Legal Entity,"Vantle Resource Technologies - California, LLC (EUR)",EUR,"Vantle Resource Technologies - California, LLC (EUR) (Arete (Funding Loan))","Vantle Resource Technologies - California, LLC (EUR)",EUR,"Vantle Resource Technologies - California, LLC (EUR) (Arete (Funding Loan))",20235,EUR,Funding loan,,,,,,,,
No Legal Entity,"Vantle Resource Technologies - California, LLC (EUR)",EUR,"Vantle Resource Technologies - California, LLC (Arete (Funding Loan))","Vantle Resource Technologies - California, LLC",USD,"Vantle Resource Technologies - California, LLC (Arete (Funding Loan))",14797,USD,Funding loan,,,,,,,,
No Legal Entity,Kingsmere (Hedge),USD,Denholm Capital Partners LLC (Dunkeld (Funding Loan)),Denholm Capital Partners LLC,USD,Denholm Capital Partners LLC (Dunkeld (Funding Loan)),20100,USD,Funding loan,,,,,,,,
No Legal Entity,Kingsmere (Hedge),USD,EG US DEVCO LLC ((Naervik (Funding Loan))),EG US DEVCO LLC,USD,EG US DEVCO LLC ((Naervik (Funding Loan))),18946,EUR,Funding loan,,,,,,,,
No Legal Entity,Kingsmere (Hedge),USD,Kingsmere (Hedge) ((Naervik (Funding Loan)),Kingsmere (Hedge),USD,Kingsmere (Hedge) ((Naervik (Funding Loan)),19566,USD,Funding loan,,,,,,,,
No Legal Entity,Kingsmere (Hedge),USD,Kingsmere (Hedge) (Arete (Funding Loan)),Kingsmere (Hedge),USD,Kingsmere (Hedge) (Arete (Funding Loan)),15704,USD,Funding loan,,,,,,,,
No Legal Entity,Kingsmere (Hedge) (EUR),EUR,Denholm Capital Partners LLC - EUR (Dunkeld (Funding Loan)),Denholm Capital Partners LLC - EUR,EUR,Denholm Capital Partners LLC - EUR (Dunkeld (Funding Loan)),20102,EUR,Funding loan,,,,,,,,
No Legal Entity,Kingsmere (Hedge) (EUR),EUR,Kingsmere (Hedge) (EUR) ((Naervik (Funding Loan)),Kingsmere (Hedge) (EUR),EUR,Kingsmere (Hedge) (EUR) ((Naervik (Funding Loan)),19567,EUR,Funding loan,,,,,,,,
No Legal Entity,Kingsmere (Hedge) (EUR),EUR,Kingsmere (Hedge) (EUR) (Naervik (Funding Loan)),Kingsmere (Hedge) (EUR),EUR,Kingsmere (Hedge) (EUR) (Naervik (Funding Loan)),19565,USD,Funding loan,,,,,,,,
No Legal Entity,Kingsmere (Hedge) (EUR),EUR,Kingsmere (Hedge) (EUR) (Arete (Funding Loan) (EUR)),Kingsmere (Hedge) (EUR),EUR,Kingsmere (Hedge) (EUR) (Arete (Funding Loan) (EUR)),18444,EUR,Funding loan,,,,,,,,
No Legal Entity,Harrier Rowanhill Oy,EUR,Harrier Rowanhill Oy (Harrier Rowanhill Oy - EUR -(Guillemot)(Funding Loan)),Harrier Rowanhill Oy,EUR,Harrier Rowanhill Oy (Harrier Rowanhill Oy - EUR -(Guillemot)(Funding Loan)),20309,EUR,Funding loan,,,,,,,,
No Legal Entity,Merlin Midco Holding B.V.,EUR,Merlin Midco Holding B.V. (Project Linnet (Funding Loan)),Merlin Midco Holding B.V.,EUR,Merlin Midco Holding B.V. (Project Linnet (Funding Loan)),25244,EUR,Funding loan,,,,,,,,
No Legal Entity,Agatestone Grove 2 HoldCo LLC,USD,Agatestone Grove 2 HoldCo LLC (Agatestone Grove 2 LLC (Agatestone Grove II) (Equity)),Agatestone Grove 2 HoldCo LLC,USD,Agatestone Grove 2 HoldCo LLC (Agatestone Grove 2 LLC (Agatestone Grove II) (Equity)),19993,USD,Equity,,,,,,,,
No Legal Entity,Agatestone Grove 2 HoldCo LLC,USD,Agatestone Grove 2 HoldCo LLC (Agatestone Grove 2 LLC (Agatestone Grove II) (Funding Loan)),Agatestone Grove 2 HoldCo LLC,USD,Agatestone Grove 2 HoldCo LLC (Agatestone Grove 2 LLC (Agatestone Grove II) (Funding Loan)),19992,USD,Funding loan,,,,,,,,
No Legal Entity,Agatestone Grove DevCo LLC - USD,USD,Agatestone Grove DevCo LLC - USD (Agatestone Grove DevCo LLC (Agatestone Grove (Funding Loan))),Agatestone Grove DevCo LLC - USD,USD,Agatestone Grove DevCo LLC - USD (Agatestone Grove DevCo LLC (Agatestone Grove (Funding Loan))),25536,USD,Funding loan,,,,,,,,
No Legal Entity,Agatestone Grove DevCo LLC - USD,USD,Agatestone Grove DevCo LLC - USD (Agatestone Grove DevCo LLC (Agatestone Grove II (Funding Loan))),Agatestone Grove DevCo LLC - USD,USD,Agatestone Grove DevCo LLC - USD (Agatestone Grove DevCo LLC (Agatestone Grove II (Funding Loan))),25540,USD,Funding loan,,,,,,,,
No Legal Entity,Agatestone Grove I - Nordvik Infrastructure V US C LP,EUR,Agatestone Grove I - Nordvik Infrastructure V US C LP (Equity),Agatestone Grove I - Nordvik Infrastructure V US C LP,USD,Agatestone Grove I - Nordvik Infrastructure V US C LP (Equity),12110,EUR,Equity,,,,,,,,
No Legal Entity,Agatestone Grove I - Nordvik Infrastructure V US D LP,EUR,Unallocated,,,,,,,,,,,,,,
No Legal Entity,Agatestone Grove Wind LLC - EUR,EUR,Agatestone Grove Wind LLC - EUR (Agatestone Grove Wind LLC (Agatestone Grove (Equity))),Agatestone Grove Wind LLC - EUR,EUR,Agatestone Grove Wind LLC - EUR (Agatestone Grove Wind LLC (Agatestone Grove (Equity))),18069,EUR,Equity,,,,,,,,
No Legal Entity,Agatestone Grove Wind LLC - USD,USD,Agatestone Grove Wind LLC - USD (Agatestone Grove Wind LLC (Agatestone Grove (Equity))),Agatestone Grove Wind LLC - USD,USD,Agatestone Grove Wind LLC - USD (Agatestone Grove Wind LLC (Agatestone Grove (Equity))),15654,USD,Equity,,,,,,,,
No Legal Entity,Agatestone Grove Wind LLC - USD,USD,Agatestone Grove Wind LLC - USD (Agatestone Grove Wind LLC (Agatestone Grove (Funding Loan))),Agatestone Grove Wind LLC - USD,USD,Agatestone Grove Wind LLC - USD (Agatestone Grove Wind LLC (Agatestone Grove (Funding Loan))),15579,USD,Funding loan,,,,,,,,
No Legal Entity,Agatestone Chione I,EUR,Agatestone Chione I (Equity),Agatestone Chione I,EUR,Agatestone Chione I (Equity),12100,EUR,Equity,,,,,,,,
No Legal Entity,Kyanite Power S.R.L. - EUR,EUR,Labradorite Power S.R.L. (Basaltic II (Funding Loan)),Labradorite Power S.R.L.,EUR,Labradorite Power S.R.L. (Basaltic II (Funding Loan)),25309,USD,Funding loan,,,,,,,,
No Legal Entity,Slatefield TopCo C.V,EUR,"Slatefield TopCo C.V (NI IV Slatefield HoldCo, S.L.U.(Equity))",Slatefield TopCo C.V,EUR,"Slatefield TopCo C.V (NI IV Slatefield HoldCo, S.L.U.(Equity))",13890,EUR,Equity,,,,,,,,
No Legal Entity,Firnwind Cravenhill LLC - USD,USD,Firnwind Cravenhill LLC - USD (Firnwind Cravenhill LLC (Funding Loan)),Firnwind Cravenhill LLC - USD,USD,Firnwind Cravenhill LLC - USD (Firnwind Cravenhill LLC (Funding Loan)),15373,USD,Funding loan,,,,,,,,
No Legal Entity,Firnwind Cravenhill TopCo LLC - USD,USD,Firnwind Cravenhill TopCo LLC ((Firnwind Cravenhill (Funding Loan))),Firnwind Cravenhill TopCo LLC,USD,Firnwind Cravenhill TopCo LLC ((Firnwind Cravenhill (Funding Loan))),15614,USD,Funding loan,,,,,,,,
No Legal Entity,Firnwind Cravenhill TopCo LLC - USD,USD,Firnwind Cravenhill TopCo LLC (Firnwind Cravenhill TopCo LLC ((Larchmere)),Firnwind Cravenhill TopCo LLC,USD,Firnwind Cravenhill TopCo LLC (Firnwind Cravenhill TopCo LLC ((Larchmere)),19480,USD,Funding loan,,,,,,,,
No Legal Entity,Rainshadow Biogas A/S - DKK,DKK,Rainshadow Biogas A/S - DKK (Fossvik (Funding Loan)),Rainshadow Biogas A/S - DKK,DKK,Rainshadow Biogas A/S - DKK (Fossvik (Funding Loan)),14784,DKK,Funding loan,,,,,,,,
No Legal Entity,Rainshadow Biogas A/S - DKK,DKK,Rainshadow Biogas A/S - DKK (Rainshadow Biogas A/S - DKK (Fossvik (Equity))),Rainshadow Biogas A/S - DKK,DKK,Rainshadow Biogas A/S - DKK (Rainshadow Biogas A/S - DKK (Fossvik (Equity))),15566,DKK,Equity,,,,,,,,
No Legal Entity,Rainshadow Biogas A/S - EUR,EUR,Rainshadow Biogas A/S - EUR (Fossvik (Funding Loan)),Rainshadow Biogas A/S - EUR,EUR,Rainshadow Biogas A/S - EUR (Fossvik (Funding Loan)),14924,EUR,Funding loan,,,,,,,,
No Legal Entity,Storage Portfolio II  LLC,USD,Anemoi Energy Storage II LLC (Thistlebank (Funding Loan)),Anemoi Energy Storage II LLC,USD,Anemoi Energy Storage II LLC (Thistlebank (Funding Loan)),12987,USD,Funding loan,,,,,,,,
No Legal Entity,Storage Portfolio II  LLC,USD,Storage Portfolio II  LLC (Thistlebank (Funding Loan)),Storage Portfolio II  LLC,USD,Storage Portfolio II  LLC (Thistlebank (Funding Loan)),13118,USD,Funding loan,,,,,,,,
No Legal Entity,Storage Portfolio II  LLC,USD,Storage Portfolio II  LLC (US Battery (Funding Loan)),Storage Portfolio II  LLC,USD,Storage Portfolio II  LLC (US Battery (Funding Loan)),16128,USD,Funding loan,,,,,,,,
No Legal Entity,Storage Portfolio II  LLC,USD,Storage Portfolio II  LLC (US Battery Storage Portfolio Phase II (Equity)),Storage Portfolio II  LLC,USD,Storage Portfolio II  LLC (US Battery Storage Portfolio Phase II (Equity)),19102,USD,Equity,,,,,,,,
No Legal Entity,Storage Portfolio II  LLC,USD,Meadowsweet Energy Storage II LLC (Thistlebank (Funding Loan)),Meadowsweet Energy Storage II LLC,USD,Meadowsweet Energy Storage II LLC (Thistlebank (Funding Loan)),12986,USD,Funding loan,,,,,,,,
No Legal Entity,Storage Portfolio LLC,USD,Anemoi Energy Storage II LLC (Thistlebank (Funding Loan)),Anemoi Energy Storage II LLC,USD,Anemoi Energy Storage II LLC (Thistlebank (Funding Loan)),12987,USD,Funding loan,,,,,,,,
No Legal Entity,Storage Portfolio LLC,USD,Storage Portfolio II  LLC (Thistlebank (Funding Loan)),Storage Portfolio II  LLC,USD,Storage Portfolio II  LLC (Thistlebank (Funding Loan)),13118,USD,Funding loan,,,,,,,,
No Legal Entity,Storage Portfolio LLC,USD,Meadowsweet Energy Storage II LLC (Thistlebank (Funding Loan)),Meadowsweet Energy Storage II LLC,USD,Meadowsweet Energy Storage II LLC (Thistlebank (Funding Loan)),12986,USD,Funding loan,,,,,,,,
No Legal Entity,Dogrose HoldCo,EUR,Dogrose HoldCo (Stratusfield (Funding Loan)),Dogrose HoldCo,EUR,Dogrose HoldCo (Stratusfield (Funding Loan)),15028,EUR,Funding loan,,,,,,,,
No Legal Entity,"Juniperhill Power, S. de R.L. de C.V. - USD",USD,"Juniperhill Power, S. de R.L. de C.V. (La Gerda Solar (Equity))","Juniperhill Power, S. de R.L. de C.V.",USD,"Juniperhill Power, S. de R.L. de C.V. (La Gerda Solar (Equity))",22730,USD,Equity,,,,,,,,
No Legal Entity,"Juniperhill Power, S. de R.L. de C.V. - USD",USD,"Juniperhill Power, S. de R.L. de C.V. (La Gerda Solar (Funding Loan))","Juniperhill Power, S. de R.L. de C.V.",USD,"Juniperhill Power, S. de R.L. de C.V. (La Gerda Solar (Funding Loan))",18601,USD,Funding loan,,,,,,,,
No Legal Entity,"Juniperhill Power, S. de R.L. de C.V. - USD",USD,"Juniperhill Power, S. de R.L. de C.V. (Juniperhill (Funding Loan))","Juniperhill Power, S. de R.L. de C.V.",USD,"Juniperhill Power, S. de R.L. de C.V. (Juniperhill (Funding Loan))",18600,USD,Funding loan,,,,,,,,
No Legal Entity,Samphire S.A.,EUR,Samphire S.A. (Rowanvale Energy (Funding Loan)),Samphire S.A.,EUR,Samphire S.A. (Rowanvale Energy (Funding Loan)),14502,EUR,Funding loan,,,,,,,,
No Legal Entity,Yewtreehill,USD,YEWTREEHILL (YEWTREEHILL),YEWTREEHILL,USD,YEWTREEHILL (YEWTREEHILL),10870,USD,N/A,,,,,,,,
No Legal Entity,Bexmoor Platform C.V. - AUD,AUD,Bexmoor Platform C.V. - AUD - Bexmoor Renewables Pty Ltd (OpCo) (Bexmoor (Equity)),Bexmoor Platform C.V. - AUD - Bexmoor Renewables Pty Ltd (OpCo),AUD,Bexmoor Platform C.V. - AUD - Bexmoor Renewables Pty Ltd (OpCo) (Bexmoor (Equity)),14416,AUD,Equity,,,,,,,,
No Legal Entity,Bexmoor Platform C.V. - AUD,AUD,Bexmoor Platform C.V. - AUD (Castalia Platform CV (Castalia Energy Storage Pty Ltd (OpCo (Equity))),Bexmoor Platform C.V. - AUD,AUD,Bexmoor Platform C.V. - AUD (Castalia Platform CV (Castalia Energy Storage Pty Ltd (OpCo (Equity))),19934,AUD,Equity,,,,,,,,
No Legal Entity,Bexmoor Platform C.V. - AUD,AUD,Bexmoor Platform C.V. - AUD (Bexmoor (Equity)),Bexmoor Platform C.V. - AUD,AUD,Bexmoor Platform C.V. - AUD (Bexmoor (Equity)),13228,AUD,Equity,,,,,,,,
No Legal Entity,Bexmoor Platform C.V. - AUD,AUD,Bexmoor Platform C.V. - AUD (Bexmoor Renewables Pty Ltd (OpCo) (NI Leto East Hold Trust (NI Leto East Project Trust (Equity)))),Bexmoor Platform C.V. - AUD,AUD,Bexmoor Platform C.V. - AUD (Bexmoor Renewables Pty Ltd (OpCo) (NI Leto East Hold Trust (NI Leto East Project Trust (Equity)))),19933,AUD,Equity,,,,,,,,
No Legal Entity,Bexmoor Platform C.V. - EUR,EUR,Bexmoor Platform C.V. - EUR (Bexmoor Renewables Pty Ltd (OpCo) - EUR (Equity)),Bexmoor Platform C.V. - EUR,EUR,Bexmoor Platform C.V. - EUR (Bexmoor Renewables Pty Ltd (OpCo) - EUR (Equity)),13742,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI Ranfjord SCSp,USD,NI Ranfjord SCSp - NI Ranfjord Ltd (Ranfjord (Equity)),NI Ranfjord SCSp - NI Ranfjord Ltd,USD,NI Ranfjord SCSp - NI Ranfjord Ltd (Ranfjord (Equity)),13446,USD,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI Ranfjord SCSp,USD,NI Ranfjord SCSp - NI Ranfjord Ltd (Ranfjord (Funding Loan)),NI Ranfjord SCSp - NI Ranfjord Ltd,USD,NI Ranfjord SCSp - NI Ranfjord Ltd (Ranfjord (Funding Loan)),12998,USD,Funding loan,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI Ranfjord SCSp,USD,NI Ranfjord SCSp - USD (NI Ranfjord SCSp (Equity)),NI Ranfjord SCSp - USD,USD,NI Ranfjord SCSp - USD (NI Ranfjord SCSp (Equity)),19223,USD,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI Ranfjord SCSp - EUR,EUR,NI Ranfjord SCSP - EUR - NI Ranfjord Ltd (Ranfjord (Equity)),NI Ranfjord SCSP - EUR - NI Ranfjord Ltd,EUR,NI Ranfjord SCSP - EUR - NI Ranfjord Ltd (Ranfjord (Equity)),15962,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI Ranfjord SCSp - EUR,EUR,NI Ranfjord SCSp - EUR - Ranfjord Wind Power Ltd (Ranfjord (Equity)),NI Ranfjord SCSp - EUR - Ranfjord Wind Power Ltd,EUR,NI Ranfjord SCSp - EUR - Ranfjord Wind Power Ltd (Ranfjord (Equity)),15909,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI Ranfjord SCSp - EUR,EUR,NI Ranfjord SCSp - EUR - Ranfjord Wind Power Ltd (Ranfjord (Funding Loan)),NI Ranfjord SCSp - EUR - Ranfjord Wind Power Ltd,EUR,NI Ranfjord SCSp - EUR - Ranfjord Wind Power Ltd (Ranfjord (Funding Loan)),15908,EUR,Funding loan,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI Italy Topco II s.r.l.,EUR,NI Italy Topco II s.r.l. (NI Italy Holding II S.r.l ) (GALEFORCE(Equity)),NI Italy Topco II s.r.l. (NI Italy Holding II S.r.l ),EUR,NI Italy Topco II s.r.l. (NI Italy Holding II S.r.l ) (GALEFORCE(Equity)),15175,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI Italy Topco II s.r.l.,EUR,NI Italy Topco II s.r.l. (Equity),NI Italy Topco II s.r.l.,EUR,NI Italy Topco II s.r.l. (Equity),11867,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank (Phase II) (Equity)),NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank (Phase II) (Equity)),15377,GBP,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank Storage Developments Ltd ( Calderbank Phase II - Thornhill (Equity)),NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank Storage Developments Ltd ( Calderbank Phase II - Thornhill (Equity)),25771,GBP,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank Storage Developments Ltd ( Calderbank Phase II - Cygnus (Equity))),NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank Storage Developments Ltd ( Calderbank Phase II - Cygnus (Equity))),19751,GBP,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank Storage Developments Ltd ( Calderbank Phase II - Berylhill (Equity)),NI IV Westerly II HoldCo A Ltd.,GBP,NI IV Westerly II HoldCo A Ltd. (Calderbank Storage Developments Ltd ( Calderbank Phase II - Berylhill (Equity)),25772,GBP,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (Bramshaw Solar (Equity)),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (Bramshaw Solar (Equity)),12188,CAD,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Fenrir Platform Coöperatief U.A (Gneiss Wind) (Equity)),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Fenrir Platform Coöperatief U.A (Gneiss Wind) (Equity)),14865,CAD,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Fenrir Platform Coöperatief U.A. (Bramshaw Solar) (Equity)),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Fenrir Platform Coöperatief U.A. (Bramshaw Solar) (Equity)),14404,CAD,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Ontario Wind GP B.V(Tethys New Energy)(Equity))),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Ontario Wind GP B.V(Tethys New Energy)(Equity))),25796,CAD,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Gneiss HoldCo Ltd (Gneiss Wind (Funding Loan))),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Gneiss HoldCo Ltd (Gneiss Wind (Funding Loan))),14867,CAD,Funding loan,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Gneiss HoldCo Ltd (Gneiss Wind) (Equity)),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (NI V Gneiss HoldCo Ltd (Gneiss Wind) (Equity)),15166,CAD,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (Greenfish (Equity)),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (Greenfish (Equity)),13280,CAD,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (Tethys (Equity)),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (Tethys (Equity)),13204,CAD,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (Ontario Wind HoldCo C.V.(Tethys New Energy)(Equity)),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (Ontario Wind HoldCo C.V.(Tethys New Energy)(Equity)),25797,CAD,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (GNEISS WIND (Equity)),NI V Coöperatief U.A. - CAD,CAD,NI V Coöperatief U.A. - CAD (GNEISS WIND (Equity)),12212,CAD,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI IV Irish Sea HoldCo I BV (Briarfield (Equity)),NI IV Irish Sea HoldCo I BV,EUR,NI IV Irish Sea HoldCo I BV (Briarfield (Equity)),14785,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI IV Irish Sea HoldCo I Limited (Briarfield (Equity)),NI IV Irish Sea HoldCo I Limited,EUR,NI IV Irish Sea HoldCo I Limited (Briarfield (Equity)),13657,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI IV Irish Sea Holdco II BV (Briarfield (Equity)),NI IV Irish Sea Holdco II BV,EUR,NI IV Irish Sea Holdco II BV (Briarfield (Equity)),18169,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI IV Irish Sea HoldCo II Limited (Briarfield (Equity)),NI IV Irish Sea HoldCo II Limited,EUR,NI IV Irish Sea HoldCo II Limited (Briarfield (Equity)),13658,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR ((Tethys)(Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR ((Tethys)(Equity)),25376,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (ALDERWOOD (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (ALDERWOOD (Equity)),12852,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (ASHGROVE Platform CV (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (ASHGROVE Platform CV (Equity)),13314,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (BRIARFIELD (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (BRIARFIELD (Equity)),12853,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Eastmere (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Eastmere (Equity)),19671,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Eastmere HoldCo C.V. (Eastmere (Equity))),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Eastmere HoldCo C.V. (Eastmere (Equity))),24914,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (ELDERFIELD SOUTH (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (ELDERFIELD SOUTH (Equity)),12197,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Elderfield South Offshore Wind GK (Elderfield South) (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Elderfield South Offshore Wind GK (Elderfield South) (Equity)),15274,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Gorsebank TopCo C.V(KVARNBY) (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Gorsebank TopCo C.V(KVARNBY) (Equity)),14745,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Holloway (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Holloway (Equity)),12199,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Holloway (Funding Loan)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Holloway (Funding Loan)),12200,EUR,Funding loan,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Holloway Power Gmbh (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Holloway Power Gmbh (Equity)),13921,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Oakhampton (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Oakhampton (Equity)),13592,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (RAVENSCOURT (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (RAVENSCOURT (Equity)),12193,EUR,Equity,,,,,,,,
